id_plataforma;nome_plataforma;appid
1122337838;"windows;mac;linux";305840
1122337839;"windows;mac;linux";305860
1122337840;windows;305880
1122337841;windows;305920
1122337842;windows;305940
1122337843;"windows;mac";305960
1122337844;windows;305980
1122337845;"windows;mac";306000
1122337846;"windows;mac";306020
1122337847;windows;306040
1122337848;"windows;mac";306130
1122337849;windows;306200
1122337850;windows;306350
1122337851;windows;306370
1122337852;windows;306410
1122337853;windows;306440
1122337854;windows;306480
1122337855;windows;306490
1122337856;windows;306550
1122337857;windows;306620
1122337858;windows;306630
1122337859;"windows;mac";306640
1122337860;"windows;mac;linux";306660
1122337861;windows;306670
1122337862;windows;306680
1122337863;windows;306700
1122337864;"windows;mac";306760
1122337865;"windows;mac;linux";306930
1122337866;"windows;mac;linux";306950
1122337867;"windows;mac";307010
1122337868;windows;307030
1122337869;"windows;mac;linux";307050
1122337870;windows;307070
1122337871;"windows;mac";307090
1122337872;"windows;mac;linux";307110
1122337873;windows;307130
1122337874;windows;307150
1122337875;windows;307170
1122337876;"windows;mac;linux";307190
1122337877;"windows;mac;linux";307210
1122337878;windows;307230
1122337879;windows;307270
1122337880;"windows;mac";307290
1122337881;windows;307340
1122337882;windows;307350
1122337883;windows;307410
1122337884;"windows;mac;linux";307430
1122337885;windows;307560
1122337886;"windows;mac;linux";307570
1122337887;windows;307580
1122337888;"windows;mac;linux";307590
1122337889;"windows;mac;linux";307600
1122337890;"windows;mac";307620
1122337891;"windows;mac";307640
1122337892;"windows;mac;linux";307670
1122337893;"windows;mac";307690
1122337894;windows;307760
1122337895;windows;307770
1122337896;windows;307780
1122337897;"windows;mac;linux";307880
1122337898;windows;307900
1122337899;windows;307920
1122337900;windows;307930
1122337901;windows;307940
1122337902;windows;307960
1122337903;windows;307980
1122337904;windows;307990
1122337905;windows;308000
1122337906;"windows;mac;linux";308040
1122337907;windows;308060
1122337908;windows;308080
1122337909;windows;308173
1122337910;windows;308180
1122337911;"windows;mac";308270
1122337912;windows;308330
1122337913;windows;308360
1122337914;windows;308380
1122337915;windows;308400
1122337916;"windows;mac;linux";308420
1122337917;"windows;mac";308440
1122337918;"windows;mac;linux";308460
1122337919;"windows;mac;linux";308520
1122337920;windows;308540
1122337921;"windows;mac;linux";308560
1122337922;"windows;mac;linux";308580
1122337923;"windows;linux";308600
1122337924;"windows;mac;linux";309900
1122337925;"windows;mac;linux";310060
1122337926;"windows;mac;linux";310070
1122337927;"windows;mac;linux";310080
1122337928;windows;310110
1122337929;"windows;mac;linux";310360
1122337930;"windows;mac;linux";310370
1122337931;windows;310390
1122337932;"windows;mac";310460
1122337933;"windows;mac;linux";310470
1122337934;"windows;mac;linux";310490
1122337935;windows;310510
1122337936;"windows;mac;linux";310560
1122337937;windows;310640
1122337938;"windows;mac;linux";310700
1122337939;"windows;mac;linux";310740
1122337940;"windows;mac;linux";310790
1122337941;windows;310810
1122337942;"windows;linux";310830
1122337943;windows;310850
1122337944;"windows;mac";310870
1122337945;windows;310880
1122337946;"windows;mac;linux";310890
1122337947;windows;310950
1122337948;"windows;mac;linux";310970
1122337949;windows;310990
1122337950;"windows;mac;linux";311010
1122337951;windows;311040
1122337952;windows;311060
1122337953;windows;311080
1122337954;windows;311100
1122337955;windows;311120
1122337956;windows;311140
1122337957;windows;311170
1122337958;windows;311190
1122337959;"windows;mac";311210
1122337960;windows;311240
1122337961;"windows;mac;linux";311250
1122337962;windows;311260
1122337963;windows;311290
1122337964;windows;311310
1122337965;windows;311340
1122337966;"windows;mac";311480
1122337967;windows;311490
1122337968;windows;311560
1122337969;"windows;mac;linux";311680
1122337970;"windows;mac;linux";311690
1122337971;"windows;mac;linux";311720
1122337972;windows;311730
1122337973;windows;311770
1122337974;"windows;mac;linux";311800
1122337975;"windows;mac";311820
1122337976;"windows;mac";311840
1122337977;windows;311850
1122337978;windows;311860
1122337979;windows;311870
1122337980;"windows;mac";311910
1122337981;"windows;mac;linux";311930
1122337982;windows;311940
1122337983;windows;311980
1122337984;windows;312010
1122337985;windows;312020
1122337986;windows;312050
1122337987;"windows;mac";312150
1122337988;"windows;mac;linux";312200
1122337989;"windows;mac";312210
1122337990;windows;312220
1122337991;"windows;mac;linux";312230
1122337992;windows;312240
1122337993;"windows;mac;linux";312280
1122337994;"windows;mac;linux";312300
1122337995;windows;312310
1122337996;windows;312350
1122337997;windows;312360
1122337998;"windows;mac";312370
1122337999;windows;312400
1122338000;"windows;mac;linux";312410
1122338001;windows;312420
1122338002;windows;312430
1122338003;windows;312440
1122338004;"windows;mac";312450
1122338005;"windows;mac;linux";312510
1122338006;windows;312520
1122338007;windows;312530
1122338008;windows;312540
1122338009;windows;312560
1122338010;windows;312600
1122338011;windows;312610
1122338012;"windows;mac;linux";312630
1122338013;windows;312640
1122338014;windows;312650
1122338015;windows;312660
1122338016;windows;312670
1122338017;"windows;mac;linux";312720
1122338018;windows;312750
1122338019;windows;312780
1122338020;windows;312790
1122338021;"windows;mac;linux";312840
1122338022;"windows;mac";312900
1122338023;windows;312920
1122338024;"windows;mac;linux";312970
1122338025;windows;312980
1122338026;"windows;mac";312990
1122338027;windows;313010
1122338028;windows;313020
1122338029;"windows;mac;linux";313040
1122338030;"windows;mac;linux";313080
1122338031;"windows;mac;linux";313120
1122338032;"windows;mac";313130
1122338033;windows;313140
1122338034;"windows;mac";313160
1122338035;windows;313190
1122338036;windows;313200
1122338037;windows;313210
1122338038;windows;313330
1122338039;"windows;mac;linux";313340
1122338040;"windows;mac;linux";313360
1122338041;windows;313390
1122338042;windows;313400
1122338043;windows;313470
1122338044;windows;313480
1122338045;windows;313500
1122338046;"windows;mac";313590
1122338047;windows;313620
1122338048;windows;313630
1122338049;"windows;mac;linux";313650
1122338050;windows;313660
1122338051;windows;313690
1122338052;"windows;mac;linux";313730
1122338053;"windows;mac;linux";313740
1122338054;"windows;mac;linux";313780
1122338055;"windows;mac";313810
1122338056;windows;313830
1122338057;windows;313870
1122338058;windows;313960
1122338059;windows;313980
1122338060;windows;314000
1122338061;windows;314010
1122338062;windows;314020
1122338063;windows;314030
1122338064;"windows;linux";314050
1122338065;windows;314070
1122338066;windows;314120
1122338067;windows;314150
1122338068;windows;314160
1122338069;windows;314180
1122338070;"windows;mac;linux";314200
1122338071;"windows;mac;linux";314210
1122338072;"windows;mac;linux";314220
1122338073;windows;314230
1122338074;"windows;mac";314240
1122338075;windows;314250
1122338076;"windows;mac;linux";314280
1122338077;windows;314290
1122338078;windows;314300
1122338079;windows;314320
1122338080;"windows;mac;linux";314330
1122338081;windows;314340
1122338082;windows;314350
1122338083;"windows;mac";314360
1122338084;"windows;mac;linux";314370
1122338085;windows;314380
1122338086;"windows;mac";314410
1122338087;windows;314460
1122338088;"windows;mac;linux";314470
1122338089;"windows;mac;linux";314510
1122338090;windows;314520
1122338091;windows;314530
1122338092;windows;314540
1122338093;windows;314560
1122338094;windows;314570
1122338095;windows;314590
1122338096;windows;314610
1122338097;"windows;mac";314630
1122338098;"windows;mac;linux";314660
1122338099;"windows;mac;linux";314710
1122338100;windows;314760
1122338101;windows;314770
1122338102;"windows;mac;linux";314790
1122338103;"windows;mac";314810
1122338104;"windows;mac";314830
1122338105;"windows;mac;linux";314950
1122338106;"windows;mac;linux";314970
1122338107;"windows;mac";314980
1122338108;"windows;linux";315060
1122338109;windows;315070
1122338110;windows;315080
1122338111;"windows;mac;linux";315110
1122338112;"windows;mac;linux";315130
1122338113;"windows;mac;linux";315320
1122338114;windows;315330
1122338115;windows;315340
1122338116;windows;315430
1122338117;windows;315450
1122338118;windows;315460
1122338119;"windows;mac;linux";315480
1122338120;windows;315540
1122338121;windows;315550
1122338122;windows;315610
1122338123;"windows;mac";315650
1122338124;"windows;mac";315660
1122338125;windows;315670
1122338126;"windows;mac;linux";315680
1122338127;windows;315810
1122338128;"windows;mac;linux";315830
1122338129;"windows;mac;linux";315840
1122338130;windows;315850
1122338131;"windows;mac;linux";315860
1122338132;windows;315920
1122338133;"windows;mac;linux";315930
1122338134;windows;315940
1122338135;windows;316010
1122338136;windows;316020
1122338137;windows;316030
1122338138;"windows;mac;linux";316080
1122338139;"windows;mac;linux";316140
1122338140;windows;316160
1122338141;"windows;mac";316180
1122338142;windows;316240
1122338143;windows;316260
1122338144;windows;316320
1122338145;windows;316370
1122338146;windows;316390
1122338147;"windows;mac";316420
1122338148;"windows;mac;linux";316430
1122338149;windows;316480
1122338150;windows;316600
1122338151;"windows;mac;linux";316610
1122338152;"windows;mac;linux";316660
1122338153;windows;316700
1122338154;windows;316720
1122338155;"windows;mac";316740
1122338156;"windows;mac;linux";316790
1122338157;"windows;mac";316810
1122338158;windows;316840
1122338159;"windows;mac";316890
1122338160;"windows;mac;linux";316930
1122338161;windows;316950
1122338162;windows;316970
1122338163;"windows;mac;linux";317020
1122338164;"windows;mac;linux";317030
1122338165;"windows;mac;linux";317040
1122338166;"windows;mac;linux";317060
1122338167;"windows;mac";317080
1122338168;"windows;mac";317100
1122338169;"windows;mac;linux";317250
1122338170;"windows;mac";317280
1122338171;"windows;mac;linux";317290
1122338172;"windows;mac;linux";317300
1122338173;"windows;mac;linux";317320
1122338174;"windows;linux";317360
1122338175;"windows;mac";317370
1122338176;windows;317380
1122338177;windows;317410
1122338178;windows;317440
1122338179;windows;317470
1122338180;"windows;mac;linux";317510
1122338181;windows;317580
1122338182;"windows;mac;linux";317610
1122338183;"windows;mac;linux";317620
1122338184;"windows;mac;linux";317710
1122338185;windows;317720
1122338186;windows;317730
1122338187;"windows;mac";317820
1122338188;windows;317840
1122338189;windows;317920
1122338190;windows;317940
1122338191;windows;317950
1122338192;windows;317970
1122338193;windows;318020
1122338194;windows;318090
1122338195;windows;318100
1122338196;"windows;mac";318130
1122338197;"windows;mac";318220
1122338198;"windows;mac;linux";318230
1122338199;"windows;mac;linux";318260
1122338200;windows;318300
1122338201;"windows;mac;linux";318310
1122338202;"windows;mac;linux";318330
1122338203;windows;318350
1122338204;"windows;mac";318430
1122338205;windows;318440
1122338206;windows;318480
1122338207;windows;318530
1122338208;windows;318560
1122338209;windows;318570
1122338210;"windows;mac";318600
1122338211;"windows;mac";318650
1122338212;windows;318660
1122338213;"windows;mac";318680
1122338214;windows;318690
1122338215;windows;318740
1122338216;"windows;mac";318860
1122338217;windows;318950
1122338218;"windows;mac;linux";318970
1122338219;"windows;mac;linux";319050
1122338220;windows;319080
1122338221;windows;319140
1122338222;windows;319170
1122338223;windows;319180
1122338224;windows;319210
1122338225;"windows;mac;linux";319230
1122338226;windows;319250
1122338227;"windows;mac;linux";319270
1122338228;windows;319280
1122338229;windows;319300
1122338230;"windows;mac;linux";319320
1122338231;windows;319400
1122338232;windows;319430
1122338233;windows;319450
1122338234;"windows;mac;linux";319470
1122338235;windows;319480
1122338236;windows;319510
1122338237;"windows;mac;linux";319550
1122338238;"windows;mac";319560
1122338239;windows;319570
1122338240;"windows;mac;linux";319630
1122338241;windows;319730
1122338242;windows;319740
1122338243;windows;319760
1122338244;"windows;mac";319780
1122338245;windows;319830
1122338246;"windows;mac;linux";319850
1122338247;"windows;mac;linux";319910
1122338248;"windows;mac;linux";319970
1122338249;"windows;mac;linux";320040
1122338250;windows;320090
1122338251;windows;320110
1122338252;windows;320120
1122338253;"windows;mac;linux";320140
1122338254;"windows;mac;linux";320150
1122338255;windows;320240
1122338256;"windows;mac";320300
1122338257;windows;320310
1122338258;windows;320320
1122338259;windows;320330
1122338260;windows;320340
1122338261;windows;320400
1122338262;windows;320410
1122338263;"windows;mac";320430
1122338264;"windows;mac;linux";320520
1122338265;"windows;mac;linux";320540
1122338266;"windows;mac";320610
1122338267;windows;320630
1122338268;windows;320650
1122338269;"windows;mac";320670
1122338270;windows;320690
1122338271;windows;320760
1122338272;windows;320790
1122338273;"windows;mac";320820
1122338274;windows;320840
1122338275;"windows;mac";320970
1122338276;windows;321030
1122338277;"windows;mac;linux";321060
1122338278;windows;321080
1122338279;"windows;mac";321150
1122338280;"windows;mac";321160
1122338281;windows;321190
1122338282;windows;321260
1122338283;windows;321270
1122338284;"windows;mac";321290
1122338285;windows;321330
1122338286;windows;321350
1122338287;windows;321360
1122338288;"windows;mac;linux";321370
1122338289;windows;321390
1122338290;windows;321400
1122338291;windows;321410
1122338292;windows;321450
1122338293;"windows;mac;linux";321480
1122338294;windows;321490
1122338295;"windows;mac";321560
1122338296;windows;321600
1122338297;windows;321610
1122338298;"windows;mac;linux";321660
1122338299;windows;321710
1122338300;"windows;mac;linux";321800
1122338301;windows;321830
1122338302;"windows;mac;linux";321840
1122338303;windows;321870
1122338304;windows;321880
1122338305;windows;321890
1122338306;windows;321920
1122338307;windows;321940
1122338308;"windows;mac;linux";321950
1122338309;windows;321960
1122338310;windows;322030
1122338311;"windows;mac";322080
1122338312;windows;322110
1122338313;windows;322130
1122338314;"windows;mac";322170
1122338315;"windows;mac;linux";322190
1122338316;"windows;mac";322210
1122338317;windows;322290
1122338318;windows;322300
1122338319;"windows;mac;linux";322330
1122338320;windows;322430
1122338321;windows;322440
1122338322;"windows;mac;linux";322450
1122338323;"windows;mac;linux";322500
1122338324;windows;322520
1122338325;windows;322540
1122338326;windows;322580
1122338327;windows;322630
1122338328;"windows;mac;linux";322680
1122338329;"windows;mac";322750
1122338330;windows;322770
1122338331;windows;322780
1122338332;windows;322850
1122338333;windows;322900
1122338334;windows;322910
1122338335;windows;322930
1122338336;windows;322950
1122338337;"windows;mac";322970
1122338338;windows;322980
1122338339;"windows;mac";322990
1122338340;"windows;mac";323000
1122338341;"windows;mac";323020
1122338342;windows;323040
1122338343;"windows;mac";323060
1122338344;windows;323190
1122338345;"windows;mac;linux";323220
1122338346;"windows;mac";323240
1122338347;windows;323250
1122338348;windows;323260
1122338349;windows;323270
1122338350;windows;323280
1122338351;"windows;linux";323320
1122338352;"windows;mac;linux";323380
1122338353;"windows;mac";323430
1122338354;windows;323450
1122338355;windows;323460
1122338356;windows;323470
1122338357;windows;323490
1122338358;"windows;mac;linux";323580
1122338359;windows;323630
1122338360;"windows;mac;linux";323670
1122338361;"windows;mac;linux";323680
1122338362;"windows;mac;linux";323700
1122338363;"windows;mac;linux";323720
1122338364;windows;323780
1122338365;"windows;mac;linux";323850
1122338366;windows;324050
1122338367;"windows;mac;linux";324070
1122338368;"windows;mac;linux";324080
1122338369;windows;324090
1122338370;windows;324110
1122338371;"windows;mac;linux";324120
1122338372;windows;324140
1122338373;windows;324160
1122338374;"windows;mac;linux";324170
1122338375;"windows;mac";324190
1122338376;windows;324240
1122338377;"windows;mac;linux";324260
1122338378;windows;324270
1122338379;"windows;mac";324310
1122338380;windows;324360
1122338381;"windows;linux";324390
1122338382;"windows;mac";324400
1122338383;"windows;mac";324420
1122338384;"windows;mac;linux";324470
1122338385;"windows;mac";324510
1122338386;"windows;mac;linux";324520
1122338387;windows;324570
1122338388;"windows;mac;linux";324610
1122338389;windows;324650
1122338390;windows;324680
1122338391;"windows;mac;linux";324710
1122338392;"windows;mac;linux";324730
1122338393;"windows;mac;linux";324740
1122338394;"windows;mac";324750
1122338395;"windows;mac";324760
1122338396;windows;324770
1122338397;windows;324800
1122338398;windows;324810
1122338399;"windows;mac;linux";325060
1122338400;"windows;mac";325090
1122338401;windows;325110
1122338402;windows;325120
1122338403;"windows;mac;linux";325150
1122338404;"windows;mac;linux";325160
1122338405;"windows;mac;linux";325180
1122338406;windows;325300
1122338407;windows;325320
1122338408;"windows;mac";325370
1122338409;windows;325420
1122338410;"windows;mac";325430
1122338411;windows;325470
1122338412;"windows;mac;linux";325520
1122338413;"windows;mac;linux";325610
1122338414;"windows;mac;linux";325730
1122338415;"windows;mac;linux";325790
1122338416;"windows;mac;linux";325860
1122338417;windows;325870
1122338418;"windows;mac;linux";325880
1122338419;"windows;mac";325930
1122338420;windows;326110
1122338421;windows;326120
1122338422;"windows;mac";326130
1122338423;windows;326150
1122338424;"windows;mac;linux";326160
1122338425;windows;326180
1122338426;"windows;linux";326190
1122338427;windows;326230
1122338428;windows;326340
1122338429;"windows;mac;linux";326360
1122338430;"windows;mac";326380
1122338431;"windows;mac;linux";326410
1122338432;windows;326420
1122338433;"windows;mac;linux";326460
1122338434;"windows;mac";326470
1122338435;windows;326480
1122338436;"windows;mac;linux";326520
1122338437;windows;326590
1122338438;windows;326630
1122338439;windows;326650
1122338440;"windows;mac;linux";326670
1122338441;windows;326720
1122338442;windows;326730
1122338443;"windows;mac;linux";326840
1122338444;"windows;mac;linux";326950
1122338445;"windows;mac;linux";326960
1122338446;windows;326990
1122338447;"windows;mac;linux";327000
1122338448;windows;327010
1122338449;"windows;mac;linux";327030
1122338450;"windows;mac;linux";327060
1122338451;windows;327070
1122338452;"windows;mac;linux";327090
1122338453;windows;327140
1122338454;"windows;mac;linux";327150
1122338455;windows;327210
1122338456;"windows;mac;linux";327220
1122338457;windows;327260
1122338458;"windows;mac";327310
1122338459;windows;327370
1122338460;"windows;mac;linux";327380
1122338461;"windows;mac;linux";327390
1122338462;"windows;mac;linux";327400
1122338463;"windows;mac;linux";327410
1122338464;windows;327440
1122338465;windows;327450
1122338466;"windows;mac;linux";327500
1122338467;windows;327510
1122338468;windows;327520
1122338469;"windows;mac;linux";327560
1122338470;"windows;mac;linux";327640
1122338471;windows;327650
1122338472;"windows;mac;linux";327670
1122338473;windows;327740
1122338474;windows;327760
1122338475;windows;327860
1122338476;"windows;mac;linux";327880
1122338477;"windows;mac";327890
1122338478;windows;327910
1122338479;"windows;mac;linux";327920
1122338480;"windows;mac;linux";327930
1122338481;"windows;linux";327940
1122338482;"windows;mac;linux";327950
1122338483;windows;327960
1122338484;"windows;mac;linux";327980
1122338485;"windows;mac;linux";328000
1122338486;windows;328070
1122338487;"windows;mac;linux";328080
1122338488;"windows;mac;linux";328100
1122338489;"windows;mac;linux";328220
1122338490;"windows;mac;linux";328270
1122338491;windows;328310
1122338492;"windows;mac;linux";328430
1122338493;windows;328440
1122338494;windows;328450
1122338495;windows;328460
1122338496;windows;328470
1122338497;"windows;mac";328500
1122338498;"windows;mac;linux";328510
1122338499;"windows;mac;linux";328550
1122338500;windows;328590
1122338501;windows;328600
1122338502;windows;328640
1122338503;windows;328650
1122338504;windows;328670
1122338505;"windows;mac";328680
1122338506;"windows;mac";328710
1122338507;windows;328740
1122338508;windows;328760
1122338509;"windows;mac";328780
1122338510;windows;328830
1122338511;"windows;mac";328880
1122338512;windows;328890
1122338513;windows;328900
1122338514;"windows;linux";328920
1122338515;"windows;linux";328930
1122338516;"windows;mac;linux";328940
1122338517;windows;328990
1122338518;windows;329000
1122338519;"windows;mac";329020
1122338520;"windows;mac;linux";329040
1122338521;windows;329050
1122338522;windows;329070
1122338523;windows;329110
1122338524;"windows;mac;linux";329130
1122338525;"windows;mac;linux";329190
1122338526;windows;329200
1122338527;"windows;mac";329240
1122338528;"windows;mac;linux";329280
1122338529;"windows;mac";329310
1122338530;"windows;mac;linux";329320
1122338531;windows;329340
1122338532;windows;329380
1122338533;windows;329430
1122338534;windows;329440
1122338535;"windows;mac;linux";329460
1122338536;"windows;linux";329480
1122338537;windows;329490
1122338538;"windows;mac";329610
1122338539;"windows;mac;linux";329620
1122338540;"windows;mac;linux";329630
1122338541;"windows;mac;linux";329640
1122338542;"windows;mac;linux";329650
1122338543;"windows;mac;linux";329660
1122338544;"windows;mac;linux";329670
1122338545;"windows;mac;linux";329680
1122338546;windows;329690
1122338547;"windows;mac;linux";329770
1122338548;windows;329830
1122338549;"windows;mac;linux";329860
1122338550;windows;329890
1122338551;"windows;mac;linux";329970
1122338552;windows;329980
1122338553;"windows;mac;linux";330100
1122338554;"windows;mac;linux";330180
1122338555;"windows;mac;linux";330270
1122338556;"windows;mac;linux";330350
1122338557;windows;330370
1122338558;windows;330390
1122338559;"windows;mac;linux";330420
1122338560;"windows;mac";330450
1122338561;"windows;mac;linux";330460
1122338562;windows;330470
1122338563;windows;330500
1122338564;windows;330520
1122338565;"windows;mac;linux";330570
1122338566;windows;330580
1122338567;windows;330590
1122338568;windows;330620
1122338569;"windows;mac";330660
1122338570;"windows;mac;linux";330670
1122338571;windows;330680
1122338572;windows;330720
1122338573;windows;330770
1122338574;"windows;mac;linux";330820
1122338575;"windows;mac";330830
1122338576;windows;330880
1122338577;"windows;mac;linux";330990
1122338578;windows;331120
1122338579;windows;331160
1122338580;"windows;mac";331190
1122338581;"windows;mac;linux";331200
1122338582;"windows;mac;linux";331210
1122338583;"windows;mac;linux";331220
1122338584;windows;331290
1122338585;"windows;mac;linux";331340
1122338586;windows;331360
1122338587;"windows;mac;linux";331390
1122338588;windows;331400
1122338589;"windows;mac";331440
1122338590;windows;331450
1122338591;"windows;mac;linux";331460
1122338592;"windows;mac;linux";331470
1122338593;"windows;mac;linux";331480
1122338594;windows;331500
1122338595;"windows;mac";331510
1122338596;windows;331570
1122338597;windows;331580
1122338598;windows;331600
1122338599;windows;331650
1122338600;"windows;mac;linux";331670
1122338601;"windows;mac;linux";331690
1122338602;"windows;mac;linux";331720
1122338603;windows;331750
1122338604;"windows;mac;linux";331760
1122338605;windows;331790
1122338606;"windows;mac;linux";331870
1122338607;windows;331880
1122338608;windows;331910
1122338609;"windows;mac;linux";331920
1122338610;windows;331970
1122338611;"windows;mac";331980
1122338612;"windows;mac";332070
1122338613;windows;332150
1122338614;"windows;mac;linux";332200
1122338615;"windows;mac";332250
1122338616;windows;332260
1122338617;"windows;mac;linux";332270
1122338618;windows;332310
1122338619;windows;332330
1122338620;"windows;mac;linux";332360
1122338621;windows;332370
1122338622;windows;332380
1122338623;windows;332390
1122338624;windows;332400
1122338625;windows;332410
1122338626;windows;332480
1122338627;"windows;mac";332490
1122338628;windows;332500
1122338629;"windows;mac;linux";332530
1122338630;"windows;mac";332540
1122338631;"windows;mac;linux";332570
1122338632;"windows;mac";332580
1122338633;"windows;linux";332610
1122338634;"windows;mac;linux";332620
1122338635;"windows;mac";332630
1122338636;"windows;mac;linux";332650
1122338637;windows;332700
1122338638;windows;332710
1122338639;windows;332730
1122338640;"windows;mac;linux";332760
1122338641;windows;332780
1122338642;windows;332790
1122338643;windows;332800
1122338644;windows;332810
1122338645;"windows;linux";332830
1122338646;"windows;mac";332880
1122338647;windows;332950
1122338648;windows;333100
1122338649;windows;333120
1122338650;windows;333130
1122338651;windows;333210
1122338652;windows;333220
1122338653;"windows;mac;linux";333250
1122338654;windows;333260
1122338655;"windows;mac;linux";333290
1122338656;"windows;mac;linux";333300
1122338657;"windows;mac;linux";333330
1122338658;"windows;mac;linux";333340
1122338659;"windows;mac";333350
1122338660;windows;333380
1122338661;"windows;mac;linux";333390
1122338662;"windows;linux";333420
1122338663;windows;333430
1122338664;"windows;mac";333490
1122338665;"windows;mac;linux";333510
1122338666;"windows;mac;linux";333540
1122338667;"windows;mac;linux";333580
1122338668;windows;333600
1122338669;"windows;mac;linux";333640
1122338670;windows;333650
1122338671;"windows;mac";333660
1122338672;"windows;linux";333730
1122338673;windows;333760
1122338674;windows;333870
1122338675;"windows;mac;linux";333880
1122338676;windows;333930
1122338677;windows;333950
1122338678;"windows;mac;linux";333970
1122338679;windows;333980
1122338680;"windows;mac";333990
1122338681;windows;334030
1122338682;windows;334040
1122338683;"windows;mac";334070
1122338684;"windows;mac";334100
1122338685;"windows;mac;linux";334120
1122338686;windows;334140
1122338687;windows;334190
1122338688;windows;334210
1122338689;"windows;mac";334230
1122338690;"windows;mac;linux";334260
1122338691;"windows;mac;linux";334270
1122338692;"windows;mac;linux";334280
1122338693;"windows;mac;linux";334300
1122338694;windows;334410
1122338695;"windows;mac;linux";334420
1122338696;windows;334470
1122338697;windows;334480
1122338698;windows;334490
1122338699;windows;334540
1122338700;"windows;mac;linux";334560
1122338701;"windows;mac;linux";334620
1122338702;windows;334690
1122338703;windows;334710
1122338704;windows;334830
1122338705;"windows;mac;linux";334840
1122338706;windows;334850
1122338707;windows;334920
1122338708;windows;334940
1122338709;windows;334960
1122338710;windows;334980
1122338711;"windows;mac";335000
1122338712;windows;335010
1122338713;windows;335050
1122338714;windows;335070
1122338715;"windows;mac;linux";335090
1122338716;"windows;mac";335100
1122338717;"windows;mac;linux";335120
1122338718;windows;335150
1122338719;windows;335190
1122338720;windows;335200
1122338721;"windows;mac;linux";335210
1122338722;windows;335220
1122338723;"windows;mac";335240
1122338724;windows;335300
1122338725;windows;335310
1122338726;windows;335320
1122338727;windows;335330
1122338728;windows;335420
1122338729;windows;335430
1122338730;windows;335440
1122338731;"windows;mac;linux";335450
1122338732;"windows;mac;linux";335460
1122338733;windows;335550
1122338734;"windows;mac";335560
1122338735;windows;335570
1122338736;"windows;mac;linux";335620
1122338737;"windows;mac;linux";335660
1122338738;"windows;mac;linux";335670
1122338739;"windows;mac;linux";335690
1122338740;windows;335700
1122338741;windows;335770
1122338742;"windows;mac";335790
1122338743;windows;335820
1122338744;"windows;mac;linux";335830
1122338745;windows;335840
1122338746;"windows;mac;linux";335850
1122338747;windows;335890
1122338748;windows;335900
1122338749;windows;335920
1122338750;windows;336010
1122338751;windows;336020
1122338752;"windows;mac;linux";336030
1122338753;windows;336040
1122338754;windows;336060
1122338755;windows;336080
1122338756;"windows;linux";336090
1122338757;windows;336110
1122338758;windows;336130
1122338759;"windows;mac";336140
1122338760;windows;336150
1122338761;"windows;mac;linux";336160
1122338762;windows;336200
1122338763;windows;336210
1122338764;windows;336220
1122338765;"windows;mac";336230
1122338766;"windows;mac;linux";336240
1122338767;windows;336280
1122338768;"windows;mac;linux";336300
1122338769;"windows;mac;linux";336380
1122338770;windows;336420
1122338771;"windows;mac;linux";336440
1122338772;"windows;mac;linux";336520
1122338773;windows;336530
1122338774;windows;336610
1122338775;windows;336630
1122338776;windows;336670
1122338777;"windows;mac";336680
1122338778;"windows;mac;linux";336700
1122338779;"windows;mac;linux";336710
1122338780;"windows;mac;linux";336730
1122338781;windows;336760
1122338782;windows;336770
1122338783;windows;336780
1122338784;"windows;mac";336840
1122338785;windows;336930
1122338786;"windows;mac;linux";336940
1122338787;"windows;mac;linux";337000
1122338788;"windows;mac;linux";337040
1122338789;windows;337070
1122338790;"windows;mac";337130
1122338791;"windows;mac;linux";337150
1122338792;windows;337180
1122338793;"windows;mac";337210
1122338794;windows;337220
1122338795;"windows;mac;linux";337270
1122338796;"windows;mac;linux";337280
1122338797;windows;337290
1122338798;"windows;mac;linux";337320
1122338799;"windows;mac;linux";337340
1122338800;"windows;mac";337350
1122338801;windows;337360
1122338802;windows;337410
1122338803;windows;337420
1122338804;windows;337450
1122338805;windows;337480
1122338806;"windows;mac";337490
1122338807;"windows;mac;linux";337630
1122338808;windows;337650
1122338809;windows;337670
1122338810;"windows;mac";337680
1122338811;"windows;linux";337700
1122338812;windows;337720
1122338813;windows;337730
1122338814;windows;337760
1122338815;"windows;mac;linux";337820
1122338816;"windows;mac";337850
1122338817;windows;337880
1122338818;"windows;mac;linux";337890
1122338819;"windows;mac";337930
1122338820;windows;337940
1122338821;windows;337950
1122338822;"windows;mac;linux";337960
1122338823;"windows;mac";337970
1122338824;windows;337980
1122338825;"windows;mac";338030
1122338826;windows;338040
1122338827;"windows;mac;linux";338050
1122338828;windows;338060
1122338829;windows;338070
1122338830;windows;338080
1122338831;windows;338090
1122338832;windows;338100
1122338833;"windows;mac";338110
1122338834;"windows;linux";338120
1122338835;"windows;mac";338130
1122338836;windows;338140
1122338837;"windows;mac";338170
1122338838;windows;338180
1122338839;windows;338190
1122338840;"windows;mac";338260
1122338841;"windows;mac;linux";338290
1122338842;windows;338300
1122338843;"windows;mac;linux";338310
1122338844;"windows;mac;linux";338320
1122338845;"windows;mac";338330
1122338846;"windows;mac";338350
1122338847;windows;338390
1122338848;windows;338530
1122338849;windows;338540
1122338850;windows;338550
1122338851;windows;338590
