id_categoria;nome_categoria;appid 
11110;"Single-player;Steam Trading Cards";530860
11111;"Single-player;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Includes level editor";530890
11112;"Single-player;Steam Trading Cards";530920
11113;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";530930
11114;"Single-player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";530950
11115;"Single-player;Steam Achievements;SteamVR Collectibles;Steam Cloud;Stats;Steam Leaderboards";530960
11116;Single-player;531050
11117;Single-player;531070
11118;"Single-player;Full controller support";531080
11119;"Single-player;Local Multi-Player;Local Co-op;Steam Achievements";531110
11120;"Single-player;Partial Controller Support";531140
11121;"Single-player;Steam Achievements;Full controller support;Steam Cloud";531180
11122;"Single-player;Partial Controller Support";531190
11123;Single-player;531200
11124;"Single-player;Steam Achievements;Steam Trading Cards";531240
11125;"Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements";531270
11126;"Online Multi-Player;Steam Achievements;Partial Controller Support";531480
11127;"Single-player;Steam Trading Cards";531490
11128;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";531510
11129;"Single-player;Steam Trading Cards;Partial Controller Support";531520
11130;"Single-player;Multi-player;Online Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support";531530
11131;Single-player;531540
11132;"Single-player;Steam Achievements;Steam Cloud";531630
11133;"Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support";531640
11134;Single-player;531660
11135;"Single-player;Multi-player;Local Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor";531680
11136;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud";531730
11137;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards";531740
11138;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards";531780
11139;"Single-player;Multi-player;Shared/Split Screen;Steam Trading Cards";531860
11140;"Single-player;Steam Achievements";531890
11141;"Single-player;Steam Achievements;Steam Trading Cards";531910
11142;Single-player;531920
11143;"Single-player;Steam Achievements";531930
11144;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";531960
11145;"Single-player;Steam Achievements";531990
11146;"Single-player;Steam Achievements;Steam Trading Cards;Captions available;Commentary available";532030
11147;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Includes level editor";532070
11148;Single-player;532080
11149;"Single-player;Steam Achievements;Steam Trading Cards";532110
11150;"Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards";532120
11151;"Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Leaderboards;Includes level editor";532170
11152;"Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards";532190
11153;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";532210
11154;Single-player;532260
11155;"Single-player;Steam Achievements;Steam Trading Cards";532270
11156;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support";532290
11157;"Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support;Steam Cloud";532320
11158;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards";532470
11159;"Single-player;Steam Trading Cards";532600
11160;"Single-player;Steam Achievements;Steam Trading Cards";532660
11161;"Single-player;Partial Controller Support;Steam Cloud";532670
11162;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";532690
11163;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support";532700
11164;"Single-player;Steam Leaderboards";532740
11165;Single-player;532770
11166;"Multi-player;Online Multi-Player;Cross-Platform Multiplayer;In-App Purchases";532800
11167;"Single-player;Steam Achievements";532840
11168;"Single-player;Steam Achievements;Steam Cloud";532890
11169;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards";532900
11170;"Single-player;Steam Achievements;Steam Trading Cards";532920
11171;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";532980
11172;"Single-player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud";533010
11173;Single-player;533030
11174;"Single-player;Steam Trading Cards";533040
11175;"Single-player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";533050
11176;Single-player;533060
11177;Single-player;533070
11178;Single-player;533080
11179;Single-player;533090
11180;"Single-player;Steam Achievements;Steam Trading Cards";533150
11181;"Single-player;Steam Achievements;Steam Trading Cards";533170
11182;"Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Steam Achievements;Steam Trading Cards;Stats";533180
11183;"Single-player;Steam Achievements;Full controller support;Steam Leaderboards";533260
11184;"Single-player;Partial Controller Support";533280
11185;"Single-player;Steam Achievements;Steam Trading Cards";533300
11186;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Includes level editor";533320
11187;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";533330
11188;"Single-player;Steam Trading Cards;Partial Controller Support";533340
11189;"Single-player;Partial Controller Support";533360
11190;Single-player;533470
11191;"Single-player;Steam Achievements;Steam Trading Cards";533480
11192;"Single-player;Steam Achievements;Steam Trading Cards;In-App Purchases;Steam Cloud";533540
11193;"Single-player;Steam Achievements";533580
11194;"Multi-player;Shared/Split Screen;Full controller support";533630
11195;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards";533660
11196;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support";533690
11197;Single-player;533770
11198;"Single-player;In-App Purchases;Steam Cloud";533780
11199;"Single-player;Steam Achievements;Steam Trading Cards";533820
11200;"Single-player;Partial Controller Support";533850
11201;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Includes level editor";533860
11202;"Single-player;Steam Achievements;Steam Trading Cards";533890
11203;Single-player;533920
11204;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards";533950
11205;"Single-player;Full controller support;Steam Trading Cards;Steam Workshop";533960
11206;Single-player;533970
11207;"Single-player;Stats";534000
11208;"Single-player;Steam Trading Cards";534010
11209;"Single-player;Steam Achievements;Partial Controller Support";534190
11210;"Single-player;Steam Achievements;Steam Trading Cards";534200
11211;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats";534210
11212;"Single-player;Steam Achievements;Partial Controller Support";534220
11213;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";534230
11214;"Single-player;Steam Achievements;Steam Cloud";534240
11215;"Single-player;Steam Cloud";534270
11216;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats";534290
11217;"Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";534320
11218;Single-player;534350
11219;"Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer";534360
11220;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud";534370
11221;"Steam Achievements;Full controller support";534430
11222;"Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Stats";534440
11223;Single-player;534460
11224;Single-player;534480
11225;"Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";534550
11226;"Single-player;Steam Achievements;Steam Trading Cards";534560
11227;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats";534570
11228;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";534680
11229;Single-player;534720
11230;"Single-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Stats";534780
11231;Single-player;534880
11232;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards";534910
11233;"Single-player;Steam Achievements;Full controller support;Steam Cloud";534920
11234;"Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support";534960
11235;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud";534980
11236;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";535000
11237;Single-player;535010
11238;Single-player;535150
11239;"Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards";535160
11240;"Single-player;Steam Achievements;Full controller support;Steam Leaderboards";535170
11241;"Single-player;Full controller support;Steam Trading Cards";535190
11242;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support";535230
11243;"Single-player;Steam Achievements;Steam Cloud";535240
11244;"Single-player;Steam Trading Cards";535260
11245;"Single-player;Full controller support";535270
11246;Single-player;535280
11247;"Single-player;Full controller support;Steam Trading Cards";535290
11248;"Single-player;Online Multi-Player";535330
11249;"Single-player;Partial Controller Support";535350
11250;Single-player;535370
11251;"Single-player;Steam Achievements";535380
11252;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards";535400
11253;"Single-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer";535410
11254;"Single-player;Online Multi-Player;Steam Achievements;In-App Purchases;Partial Controller Support";535440
11255;Single-player;535460
11256;"Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";535480
11257;"Single-player;Steam Achievements;Steam Workshop";535490
11258;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Full controller support";535520
11259;Single-player;535530
11260;"Single-player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards";535630
11261;Single-player;535650
11262;"Single-player;Online Multi-Player;Cross-Platform Multiplayer";535680
11263;"Online Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;In-App Purchases";535690
11264;"Single-player;Online Multi-Player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Steam Cloud";535700
11265;"Single-player;Steam Achievements;Steam Trading Cards;Stats;Steam Leaderboards";535750
11266;"Single-player;Steam Trading Cards";535760
11267;"Single-player;Steam Trading Cards;Partial Controller Support";535840
11268;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud";535850
11269;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards";535890
11270;"Single-player;Steam Achievements;Steam Trading Cards";535910
11271;"Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud";535930
11272;"Single-player;Steam Achievements";535980
11273;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";536040
11274;Single-player;536210
11275;Single-player;536230
11276;"Single-player;Steam Achievements;Steam Trading Cards";536320
11277;"Single-player;Steam Trading Cards";536340
11278;Single-player;536370
11279;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";536410
11280;"Single-player;Steam Trading Cards;Partial Controller Support";536420
11281;"Single-player;Steam Achievements;Steam Trading Cards";536430
11282;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";536450
11283;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";536470
11284;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";536490
11285;Single-player;536510
11286;"Single-player;Partial Controller Support";536530
11287;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";536560
11288;"Single-player;Partial Controller Support";536630
11289;"Single-player;Online Multi-Player;MMO;Online Co-op;Steam Achievements;Partial Controller Support";536640
11290;Single-player;536660
11291;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards";536670
11292;Single-player;536680
11293;"Single-player;Steam Achievements;Full controller support";536690
11294;"Single-player;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards";536750
11295;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support";536770
11296;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";536780
11297;"Single-player;Steam Achievements";536800
11298;Single-player;536890
11299;"Single-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Partial Controller Support";536920
11300;"Single-player;Online Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;In-App Purchases;Steam Cloud";536930
11301;"Single-player;Online Multi-Player;MMO;In-App Purchases";536950
11302;"Single-player;Full controller support";536960
11303;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards";536990
11304;"Single-player;Local Co-op;Shared/Split Screen;Partial Controller Support";537000
11305;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats";537020
11306;Single-player;537050
11307;Single-player;537060
11308;"Single-player;Steam Trading Cards";537090
11309;"Single-player;Steam Achievements;Steam Trading Cards";537100
11310;"Single-player;Steam Trading Cards;Partial Controller Support";537110
11311;Single-player;537130
11312;"Single-player;Multi-player;Local Multi-Player;Full controller support";537140
11313;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Partial Controller Support;Steam Cloud";537170
11314;"Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;In-App Purchases";537180
11315;"Single-player;Steam Trading Cards";537200
11316;"Single-player;Steam Trading Cards";537280
11317;"Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Stats;Steam Leaderboards;Includes level editor";537340
11318;"Single-player;Local Multi-Player;Shared/Split Screen;Steam Trading Cards;Partial Controller Support";537360
11319;"Single-player;Multi-player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats";537380
11320;"Single-player;Steam Achievements;Partial Controller Support;Steam Cloud";537430
11321;"Single-player;Steam Achievements;Full controller support;Captions available;Steam Cloud";537450
11322;"Single-player;Steam Achievements;Steam Cloud";537520
11323;Single-player;537540
11324;Single-player;537590
11325;"Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards;Includes level editor";537630
11326;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Full controller support;Stats;Steam Leaderboards";537660
11327;"Single-player;Steam Trading Cards";537700
11328;"Single-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Partial Controller Support";537740
11329;Single-player;537750
11330;"Single-player;Steam Achievements;Steam Trading Cards";537760
11331;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";537800
11332;"Single-player;Local Co-op;Shared/Split Screen;Steam Trading Cards;Steam Leaderboards";537920
11333;"Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud";537990
11334;"Single-player;Partial Controller Support";538000
11335;Single-player;538040
11336;"Single-player;Steam Achievements";538050
11337;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards";538060
11338;Single-player;538070
11339;"Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Steam Cloud";538100
11340;Single-player;538110
11341;Single-player;538170
11342;"Single-player;Full controller support";538220
11343;Single-player;538330
11344;"Single-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards";538390
11345;Single-player;538410
11346;Single-player;538470
11347;"Single-player;Steam Achievements";538490
11348;"Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Stats;Steam Leaderboards";538510
11349;"Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards";538550
11350;Single-player;538560
11351;"Single-player;Steam Achievements;Steam Trading Cards;Commentary available";538590
11352;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards";538680
11353;"Single-player;Steam Trading Cards";538700
11354;"Single-player;Steam Achievements";538710
11355;"Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards";538790
11356;Single-player;538810
11357;"Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards";538840
11358;Single-player;538880
11359;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards";538900
11360;"Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards";538920
11361;"Single-player;Steam Achievements;Stats;Steam Leaderboards";538950
11362;"Single-player;Steam Achievements;Steam Trading Cards";538990
11363;Single-player;539050
11364;"Single-player;Partial Controller Support;Steam Leaderboards";539090
11365;Online Multi-Player;539190
11366;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";539270
11367;"Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";539280
11368;"Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";539290
11369;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";539300
11370;"Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards";539330
11371;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";539340
11372;"Single-player;Full controller support;Steam Trading Cards";539350
11373;"Single-player;Full controller support";539370
11374;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support";539380
11375;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Leaderboards;Includes level editor";539400
11376;"Single-player;Steam Trading Cards";539440
11377;"Single-player;Steam Achievements;Steam Trading Cards";539450
11378;"Single-player;Steam Achievements;Steam Trading Cards";539460
11379;"Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Stats";539560
11380;"Single-player;Online Multi-Player;MMO;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support";539640
11381;"Online Multi-Player;MMO;In-App Purchases";539650
11382;"Single-player;Steam Trading Cards;Steam Cloud";539660
11383;"Single-player;Steam Achievements;Steam Trading Cards";539670
11384;Single-player;539690
11385;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards";539700
11386;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";539720
11387;"Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards";539750
11388;"Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Full controller support";539980
11389;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";540010
11390;"Steam Achievements;Steam Trading Cards;Partial Controller Support";540020
11391;"Single-player;Steam Achievements;Steam Cloud";540060
11392;"Single-player;Multi-player;Online Multi-Player;Online Co-op;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats";540100
11393;Single-player;540150
11394;Single-player;540180
11395;"Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards";540190
11396;Single-player;540230
11397;Single-player;540250
11398;"Single-player;Full controller support;Steam Cloud";540320
11399;Single-player;540360
11400;"Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards";540410
11401;"Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Full controller support";540500
11402;Single-player;540510
11403;"Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op";540550
11404;"Single-player;Local Co-op;Shared/Split Screen;Partial Controller Support";540590
11405;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards";540610
11406;"Single-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards";540640
11407;"Single-player;Local Multi-Player";540650
11408;"Single-player;Steam Achievements;Captions available;Steam Cloud";540660
11409;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";540690
11410;"Single-player;Full controller support;Steam Trading Cards";540740
11411;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";540770
11412;"Single-player;Steam Achievements;Steam Trading Cards";540780
11413;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";540840
11414;"Single-player;Steam Trading Cards;Steam Workshop;Stats";540860
11415;"Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Partial Controller Support";540870
11416;"Single-player;Steam Achievements";540880
11417;"Single-player;Steam Achievements;Steam Trading Cards";540900
11418;"Single-player;Steam Trading Cards";541100
11419;"Single-player;Steam Achievements;Partial Controller Support";541160
11420;"Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Cross-Platform Multiplayer;In-App Purchases;Partial Controller Support";541190
11421;"Single-player;Steam Trading Cards;Includes level editor";541210
11422;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards";541230
11423;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards";541240
11424;"Single-player;In-App Purchases;Partial Controller Support";541270
11425;"Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Stats";541300
11426;"Single-player;Captions available";541350
11427;"Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Steam Trading Cards";541370
11428;"Single-player;Steam Achievements;Steam Trading Cards";541380
11429;"Single-player;Partial Controller Support;Steam Cloud;Stats";541410
11430;Single-player;541420
11431;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";541450
11432;Single-player;541560
11433;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";541570
11434;"Single-player;Partial Controller Support;Steam Cloud";541640
11435;"Single-player;Partial Controller Support;Steam Cloud";541660
11436;"Single-player;Full controller support;Steam Cloud";541670
11437;"Single-player;Steam Achievements;Steam Trading Cards";541720
11438;Single-player;541760
11439;Single-player;541770
11440;"Single-player;Steam Trading Cards";541920
11441;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards";541960
11442;Single-player;541970
11443;"Single-player;Steam Achievements;Steam Trading Cards;Captions available;Stats;Steam Leaderboards";542030
11444;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";542050
11445;"Single-player;Steam Achievements;Steam Cloud";542100
11446;"Single-player;Multi-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer";542110
11447;"Single-player;Partial Controller Support";542120
11448;Captions available;542170
11449;"Single-player;Steam Achievements;Partial Controller Support";542200
11450;"Single-player;Stats";542210
11451;"Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";542220
11452;"Single-player;Multi-player;Shared/Split Screen;Partial Controller Support";542240
11453;"Single-player;Steam Achievements;Steam Trading Cards";542260
11454;Single-player;542270
11455;"Single-player;Co-op;Steam Trading Cards";542280
11456;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";542290
11457;Single-player;542310
11458;"Single-player;Steam Trading Cards;Stats;Commentary available";542340
11459;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Includes level editor";542350
11460;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards";542400
11461;Single-player;542410
11462;"Single-player;Steam Trading Cards";542430
11463;"Multi-player;Online Multi-Player;MMO;In-App Purchases";542480
11464;"Single-player;Full controller support";542520
11465;"Single-player;Steam Achievements;Steam Trading Cards";542550
11466;"Single-player;Steam Leaderboards";542570
11467;"Online Multi-Player;MMO;In-App Purchases";542590
11468;"Single-player;Steam Trading Cards";542650
11469;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";542660
11470;Single-player;542670
11471;"Single-player;Multi-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards";542680
11472;Single-player;542690
11473;"Single-player;Multi-player;Steam Trading Cards";542700
11474;Single-player;542710
11475;Single-player;542720
11476;Single-player;542730
11477;Single-player;542740
11478;"Single-player;Full controller support";542750
11479;Single-player;542770
11480;Single-player;542780
11481;Single-player;542790
11482;"Single-player;Partial Controller Support";542820
11483;"Single-player;Full controller support";542850
11484;"Single-player;Full controller support";542870
11485;"Single-player;Full controller support";542880
11486;"Single-player;Multi-player;Online Multi-Player;Online Co-op;Steam Achievements;Includes level editor";542910
11487;"Single-player;Steam Achievements;Steam Trading Cards";542930
11488;"Online Multi-Player;Cross-Platform Multiplayer";542940
11489;"Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op";542960
11490;"Single-player;Local Multi-Player;Local Co-op;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards";543010
11491;"Single-player;Online Multi-Player";543030
11492;"Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Partial Controller Support";543050
11493;"Single-player;Steam Achievements;Steam Trading Cards;Captions available;Steam Cloud;Commentary available";543070
11494;"Single-player;Partial Controller Support";543100
11495;"Single-player;Steam Leaderboards";543110
11496;"Single-player;Steam Leaderboards";543120
11497;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";543140
11498;Single-player;543150
11499;"Single-player;Steam Trading Cards";543160
11500;"Single-player;Steam Trading Cards";543170
11501;"Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Full controller support";543180
11502;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";543240
11503;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";543260
11504;"Single-player;Steam Trading Cards";543270
11505;Single-player;543280
11506;Single-player;543290
11507;Single-player;543300
11508;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud";543320
11509;Single-player;543350
11510;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support";543360
11511;Single-player;543380
11512;"Single-player;Steam Achievements;Steam Trading Cards";543390
11513;"Single-player;Steam Achievements;Steam Trading Cards";543410
11514;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";543430
11515;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";543440
11516;"Single-player;Online Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";543460
11517;"Single-player;Steam Trading Cards;Steam Leaderboards";543580
11518;Single-player;543600
11519;"Single-player;Steam Trading Cards;Partial Controller Support";543650
11520;Single-player;543710
11521;"Single-player;Steam Trading Cards;Partial Controller Support";543720
11522;"Single-player;Steam Achievements";543740
11523;"Single-player;Steam Trading Cards";543770
11524;"Single-player;Steam Trading Cards";543780
11525;"Single-player;Steam Trading Cards";543790
11526;"Single-player;Local Multi-Player;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards";543870
11527;"Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Captions available;Steam Cloud;Stats";543900
11528;"Single-player;Steam Achievements;Steam Trading Cards";543910
11529;Single-player;543920
11530;"Single-player;Steam Achievements;Steam Trading Cards";543930
11531;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";543940
