id_categoria;nome_categoria;appid 
424;Single_player;18420
425;Single_player;18470
426;Single_player;18480
427;Single_player_Steam Achievements_Full controller support_Steam Trading Cards;18500
428;Single_player_Multi_player_Steam Achievements;18600
429;Single_player_Steam Achievements_Partial Controller Support;18700
430;Single_player_Multi_player_Steam Achievements_Steam Trading Cards_Partial Controller Support_Steam Cloud_Stats;18820
431;Single_player;19000
432;Single_player_Multi_player_Steam Achievements_Partial Controller Support_Steam Cloud;19020
433;Single_player_Steam Achievements_Partial Controller Support_Steam Cloud_Steam Leaderboards;19030
434;Single_player;19080
435;Single_player_Steam Achievements;19200
436;Single_player_Steam Achievements_Partial Controller Support_Steam Cloud_Stats_Steam Leaderboards;19320
437;Single_player_Steam Achievements_Partial Controller Support_Includes level editor;19500
438;Single_player;19800
439;Single_player;19830
440;Single_player_Multi_player;19900
441;Single_player;19980
442;Single_player_Multi_player_Steam Achievements_Partial Controller Support;20200
443;Single_player_Multi_player;20510
444;Single_player_Multi_player_Steam Cloud;20530
445;Single_player_Multi_player_Steam Cloud;20540
446;Single_player_Steam Cloud;20550
447;Single_player_Multi_player_Co_op_Steam Cloud;20570
448;Single_player_Steam Achievements;20700
449;Single_player_Steam Achievements;20710
450;Single_player_Shared_Split Screen_Steam Achievements_Partial Controller Support_Steam Cloud_Steam Leaderboards;20820
451;Single_player_Steam Cloud;20900
452;Single_player_Steam Achievements_Steam Trading Cards_Partial Controller Support_Steam Cloud_Steam Leaderboards;20920
453;Single_player_Shared_Split Screen_Full controller support;21000
454;Single_player_Multi_player_Shared_Split Screen;21010
455;Single_player_Co_op_Partial Controller Support;21030
456;Single_player;21090
457;Single_player_Multi_player_Co_op_Steam Achievements_Partial Controller Support_Steam Cloud_Steam Leaderboards;21100
458;Single_player_Shared_Split Screen_Full controller support;21130
459;Single_player_Steam Achievements;21300
460;Single_player_Steam Achievements;21400
461;Single_player;21500
462;Single_player_Shared_Split Screen_Steam Achievements_Partial Controller Support;21640
463;Single_player_Multi_player_Partial Controller Support;21660
464;Single_player_Multi_player_Partial Controller Support_Steam Cloud;21670
465;Single_player_Shared_Split Screen_Partial Controller Support;21680
466;Single_player_Multi_player_Co_op_Steam Achievements_Full controller support_Steam Trading Cards_Steam Cloud_Steam Leaderboards;21690
467;Single_player;21780
468;Single_player_Multi_player;21800
469;Single_player;21980
470;Single_player_Steam Achievements;22000
471;Single_player_Steam Trading Cards_Includes level editor;22100
472;Single_player_Captions available;22120
473;Single_player_Multi_player;22130
474;Single_player_Captions available;22180
475;Single_player_Steam Achievements_Steam Trading Cards_Steam Cloud;22200
476;Single_player_Multi_player_Steam Achievements_Steam Trading Cards_Partial Controller Support_Steam Cloud_Steam Leaderboards;22230
477;Single_player_Partial Controller Support;22300
478;Single_player_Multi_player_Steam Achievements_Steam Cloud_Steam Leaderboards;22310
479;Single_player_Steam Cloud;22320
480;Single_player_Steam Cloud;22330
481;Single_player_Multi_player_Co_op_Steam Achievements_Steam Cloud_Steam Leaderboards;22350
482;Single_player;22370
483;Single_player_Steam Achievements_Partial Controller Support_Steam Leaderboards;22380
484;Partial Controller Support_Steam Cloud;22450
485;Single_player_Multi_player_Online Multi_Player_Local Multi_Player_Cross_Platform Multiplayer_Steam Achievements;22500
486;Single_player_Multi_player_Steam Achievements_Partial Controller Support_Steam Cloud_Stats_Steam Leaderboards;22600
487;Single_player_Co_op_Steam Achievements_Partial Controller Support;22610
488;Single_player_Co_op_Steam Achievements_Partial Controller Support_Stats_Steam Leaderboards;22650
489;Single_player_Co_op_Steam Achievements_Partial Controller Support_Stats_Steam Leaderboards;22670
490;Single_player_Steam Achievements;23150
491;Single_player;23300
492;Single_player;23380
493;Single_player;23400
494;Single_player_Multi_player_Co_op;23420
495;Single_player;23450
496;Single_player;23460
497;Single_player;23490
498;Multi_player_Steam Cloud;23500
499;Single_player_Multi_player_Co_op_Steam Achievements_Full controller support_Steam Cloud_Stats;23530
500;Single_player;23600
501;Multi_player_Steam Cloud;23700
502;Single_player_Steam Achievements_Full controller support_Steam Trading Cards_Steam Workshop_In_App Purchases_Steam Cloud_Steam Leaderboards;24010
503;Multi_player_MMO_Steam Achievements_Full controller support;24200
504;Single_player_Co_op_Steam Achievements_Steam Trading Cards_Steam Cloud_Stats;24240
505;Single_player_Multi_player;24400
506;Single_player_Multi_player;24410
507;Single_player_Steam Achievements_Partial Controller Support;24420
508;Single_player;24460
509;Single_player_Steam Achievements;24480
510;Single_player;24640
511;Single_player;24650
512;Single_player_Multi_player_Steam Achievements_Stats_Steam Leaderboards;24670
513;Single_player;24720
514;Single_player_Multi_player;24740
515;Single_player;24780
516;Single_player;24790
517;Single_player;24800
518;Single_player_Multi_player;24810
519;Single_player_Multi_player;24840
520;Single_player_Multi_player;24870
521;Single_player_Multi_player;24960
522;Single_player;24980
523;Single_player_Partial Controller Support_Includes level editor;25000
524;Single_player;25010
525;Single_player_Multi_player;25500
526;Single_player;25600
527;Single_player;25620
528;Single_player_Multi_player_Co_op_Cross_Platform Multiplayer_Steam Achievements_Partial Controller Support_Steam Cloud_Steam Leaderboards;25700
529;Single_player_Multi_player_Steam Trading Cards;25800
530;Single_player_Multi_player;25830
531;Single_player_Multi_player_Steam Cloud_Includes level editor;25850
532;Single_player_Multi_player_Co_op_Steam Trading Cards;25890
533;Single_player_Steam Cloud;25900
534;Single_player_Multi_player;25910
535;Single_player_Multi_player;25930
536;Single_player;25980
537;Single_player_Multi_player;25990
538;Single_player_Steam Achievements;26000
539;Single_player_Multi_player;26300
540;Single_player_Steam Achievements_Full controller support_Steam Cloud;26800
541;Single_player;26900
542;Single_player_Steam Trading Cards;27000
543;Single_player;27020
544;Single_player;27050
545;Single_player_Multi_player_Co_op;27200
546;Single_player_Multi_player_Co_op_Partial Controller Support;27330
547;Single_player;27400
548;Single_player_Steam Achievements;27600
549;Single_player;27800
550;Single_player_Partial Controller Support;27810
551;Single_player;27900
552;Single_player_Multi_player_Steam Achievements_Partial Controller Support_Stats_Steam Leaderboards;27920
553;Single_player_Co_op_Shared_Split Screen_Steam Achievements_Partial Controller Support_Steam Cloud_Steam Leaderboards;27940
554;Single_player_Multi_player_Co_op_Steam Achievements_Steam Leaderboards;28000
555;Single_player;29120
556;Single_player;29130
557;Single_player;29160
558;Single_player_Steam Achievements;29180
559;Single_player_Steam Trading Cards_Partial Controller Support;29800
560;Single_player_Multi_player_Partial Controller Support;29900
561;Single_player;31270
562;Single_player;31300
563;Single_player;31800
564;Single_player;31810
565;Single_player;31820
566;Single_player;31830
567;Single_player;31840
568;Single_player;31850
569;Single_player;31860
570;Single_player;31870
571;Single_player;31880
572;Single_player;31890
573;Single_player;31900
574;Single_player;31910
575;Single_player;31920
576;Single_player;31930
577;Single_player_Steam Achievements;31980
578;Single_player;32000
579;Single_player;32110
580;Single_player;32120
581;Single_player;32140
582;Single_player_Steam Achievements_Steam Cloud_Stats_Steam Leaderboards;32150
583;Single_player_Multi_player_Steam Achievements_Steam Cloud_Stats_Steam Leaderboards;32160
584;Single_player_Multi_player_Steam Achievements;32200
585;Single_player;32310
586;Single_player_Local Co_op_Shared_Split Screen_Partial Controller Support_Steam Cloud;32330
587;Single_player_Steam Cloud;32340
588;Single_player_Partial Controller Support_Steam Cloud;32350
589;Single_player_Full controller support_Steam Cloud;32360
590;Single_player_Steam Cloud;32370
591;Single_player_Multi_player_Local Multi_Player_Partial Controller Support_Steam Cloud;32380
592;Single_player_Multi_player_Partial Controller Support_Steam Cloud;32390
593;Single_player_Steam Cloud;32400
594;Single_player_Steam Achievements_Partial Controller Support_Steam Leaderboards;32410
595;Single_player_Shared_Split Screen_Partial Controller Support;32420
596;Single_player_Partial Controller Support_Steam Cloud;32430
597;Single_player_Shared_Split Screen_Full controller support_Steam Cloud;32440
598;Single_player_Shared_Split Screen_Partial Controller Support_Steam Cloud;32450
599;Single_player_Steam Achievements_Full controller support_Steam Cloud;32460
600;Single_player_Multi_player_Online Multi_Player_Steam Cloud;32470
601;Single_player_Partial Controller Support_Steam Cloud;32500
602;Single_player_Local Co_op_Shared_Split Screen_Partial Controller Support_Steam Cloud;32510
603;Single_player_Multi_player;32610
604;Single_player;32620
605;Single_player_Multi_player;32630
606;Single_player_Multi_player;32640
607;Single_player_Multi_player;32650
608;Single_player_Multi_player;32660
609;Single_player_Multi_player;32670
610;Single_player_Multi_player;32680
611;Single_player_Multi_player_Co_op;32710
612;Single_player_Multi_player;32720
613;Single_player_Multi_player;32730
614;Single_player_Multi_player;32740
615;Single_player_Multi_player;32750
616;Single_player_Multi_player;32760
617;Single_player_Multi_player_Co_op;32770
618;Single_player;32900
619;Single_player_Steam Achievements_Steam Trading Cards_Steam Cloud_Steam Leaderboards;33100
620;Single_player_Steam Trading Cards;33110
621;Single_player_Steam Trading Cards;33120
622;Single_player;33130
623;Single_player;33180
624;Single_player;33230
625;Single_player;33320
626;Single_player_Steam Achievements_Partial Controller Support_Steam Cloud_Stats_Steam Leaderboards;33390
627;Single_player;33460
628;Single_player;33520
629;Single_player;33570
630;Single_player;33600
631;Single_player_Partial Controller Support;33610
632;Single_player_Multi_player;33620
633;Single_player_Steam Achievements_Steam Leaderboards;33650
634;Single_player_Multi_player_Steam Achievements_Steam Leaderboards;33660
635;Single_player_Multi_player_Steam Achievements;33670
636;Single_player_Steam Achievements_Steam Trading Cards_Partial Controller Support_Steam Leaderboards;33680
637;Single_player;33760
638;Single_player;33770
639;Single_player;33790
